,runstring,m1,m2,m3
9939,0009939.bin,1.1726016559437534e-07,4.6058189731558315e-07,2.35458386241465e-05
9940,0009940.bin,3.887024199721936e-06,1.3887423388047213e-05,2.433452333505151e-07
9941,0009941.bin,1.6192848039204977e-07,1.7361165315395817e-06,3.176464187070912e-07
9942,0009942.bin,3.74698028781727e-07,1.2337021989671558e-07,1.5781373176121595e-07
9943,0009943.bin,1.7345718099546968e-07,3.285807089293969e-05,4.507770800649385e-07
9944,0009944.bin,5.918848280709444e-06,9.487057736562768e-05,3.1993443271540317e-06
9945,0009945.bin,1.9509944080995125e-06,8.79402151497769e-07,1.2057518094176761e-06
9946,0009946.bin,2.4539842517237963e-06,3.1545261925523487e-06,1.0756301241277843e-05
9947,0009947.bin,5.0262216880144256e-05,3.092954046312725e-06,6.486040385453551e-06
9948,0009948.bin,2.504533101308974e-07,3.727620345846379e-06,4.9639295354703636e-05
9949,0009949.bin,4.484778177282355e-06,2.310093126000469e-06,5.573243110119489e-06
9950,0009950.bin,5.855095817167903e-06,3.650467742719757e-07,2.395179446368889e-06
9951,0009951.bin,3.904590848252577e-06,1.0216327584193683e-05,2.2726459853173775e-05
9952,0009952.bin,4.875934610700414e-06,8.073521921786742e-07,3.0332136217937504e-05
9953,0009953.bin,1.619317821431042e-05,8.437994268421876e-05,5.259635849361752e-06
9954,0009954.bin,3.702950291601468e-07,3.1207674530742575e-06,9.663753486082642e-07
9955,0009955.bin,5.755993801564979e-07,1.8441069498017808e-07,3.3956136041215424e-06
9956,0009956.bin,4.406084565957379e-06,4.8614269107763355e-06,4.032146263379686e-06
9957,0009957.bin,5.212459343803401e-06,1.1204004667215953e-06,1.8359304857954403e-07
9958,0009958.bin,6.331000531343109e-06,5.3693444928111e-07,7.528396636257564e-06
9959,0009959.bin,1.2170202053495456e-05,1.0957922257258062e-06,3.172009165693021e-05
9960,0009960.bin,2.772805046392272e-07,3.373563537020391e-05,1.338533622835312e-06
9961,0009961.bin,4.752264742088847e-06,2.1071908475745138e-05,2.6008253719010315e-05
9962,0009962.bin,9.89030306691589e-07,1.1080449165774693e-06,8.232271234294407e-07
9963,0009963.bin,8.664281726338771e-06,2.7648539313800867e-05,4.229021733845238e-07
9964,0009964.bin,3.387490197850437e-05,2.8022521940611313e-05,4.7945915902365306e-05
9965,0009965.bin,1.766970718247387e-06,3.802232873881541e-07,1.5308224945864414e-07
9966,0009966.bin,2.081732646867122e-05,7.019751849268942e-06,7.355172214380688e-07
9967,0009967.bin,1.709822965863756e-07,1.28805424328301e-07,3.850848403496003e-07
9968,0009968.bin,2.126288110494424e-05,2.388239213540751e-07,1.1539287334666127e-05
9969,0009969.bin,3.495737889821664e-05,4.3138889853106574e-06,1.0604784205318182e-06
9970,0009970.bin,1.8409254478428926e-06,1.0838212438842588e-05,2.0510845357386172e-05
9971,0009971.bin,5.9540913621008055e-06,3.996204605050515e-07,1.7227094569917528e-07
9972,0009972.bin,2.553396687503686e-07,9.511982416869362e-07,1.140720028920035e-06
9973,0009973.bin,1.4291227283540366e-06,6.61332358554475e-07,5.086451668789138e-05
9974,0009974.bin,5.417973874666324e-06,6.406115475754438e-05,3.42615767178917e-06
9975,0009975.bin,1.1985570802366815e-06,1.1518946366998281e-05,8.115100686626636e-07
9976,0009976.bin,7.297846020850477e-06,1.0082839641810383e-07,6.0387054758872475e-05
9977,0009977.bin,1.5088203098908476e-07,4.916880612151086e-07,5.504691540662497e-06
9978,0009978.bin,4.420915476318892e-06,1.828325919595508e-05,1.3332536081921993e-07
9979,0009979.bin,4.3389403679272755e-07,8.165926945101079e-07,5.1318327801037784e-05
9980,0009980.bin,5.683359794953211e-05,9.545078629804454e-07,3.8438655748425146e-07
9981,0009981.bin,6.326157571040766e-07,1.109408315587794e-07,6.800161015683332e-05
9982,0009982.bin,5.180322360563121e-06,1.8135196526163169e-06,3.847378512057726e-05
9983,0009983.bin,3.143121179193008e-06,3.835605922267366e-07,2.7400860947320253e-06
9984,0009984.bin,5.782607091579249e-05,1.2628258935840822e-05,4.829016311209876e-07
9985,0009985.bin,4.001963547605978e-06,2.694000911038049e-05,1.1622915791436304e-06
9986,0009986.bin,1.1326710525370739e-07,5.211006231806584e-06,5.3326838916693096e-05
9987,0009987.bin,6.474276875093218e-07,4.619661252883896e-07,1.697792653996077e-05
9988,0009988.bin,2.6824801297865096e-05,6.886222313786054e-07,4.886449778557588e-05
9989,0009989.bin,1.2439069885900058e-07,1.0230105713089287e-06,3.981848551452495e-07
9990,0009990.bin,4.4171334957882965e-05,1.0394084406585007e-05,7.451303065129976e-05
9991,0009991.bin,1.0041201995951579e-07,1.8013749198836286e-07,1.4101737545700197e-06
9992,0009992.bin,2.166113639390186e-06,5.346242193220794e-07,1.8230749289282818e-07
9993,0009993.bin,6.150887055941248e-07,4.272407078989415e-07,6.511955333312759e-05
9994,0009994.bin,1.7821428022111164e-07,1.7938779880264442e-06,1.961925829018103e-06
9995,0009995.bin,1.2230297866930122e-07,2.244716310842017e-05,7.387552556938066e-06
9996,0009996.bin,7.744280571529641e-07,2.238142309876284e-05,1.8241168982253538e-05
9997,0009997.bin,7.221197541647805e-07,3.391728289315691e-07,6.76234850731173e-05
9998,0009998.bin,1.862623735027038e-07,2.347019058613675e-07,4.558759678653621e-07
9999,0009999.bin,3.1935467878273036e-05,2.9709009566873955e-07,1.6858460060519048e-07
10000,0010000.bin,5.416857992682689e-06,1.933677871258931e-05,7.857706302300473e-05
10001,0010001.bin,1.1718450656432472e-06,2.9804296263159934e-05,2.281794247412469e-07
10002,0010002.bin,1.4783158586417624e-06,2.0934126350862936e-07,1.271735642311219e-07
10003,0010003.bin,4.168710444301621e-05,1.034559485750878e-07,3.1739169503864134e-07
10004,0010004.bin,6.6076026302240644e-06,8.31925213014888e-06,9.861847984315105e-05
10005,0010005.bin,2.5129187341937505e-05,3.95709028407453e-06,2.267062026660462e-06
10006,0010006.bin,5.183434277301053e-07,3.2561793223708276e-07,2.4903482008205358e-05
10007,0010007.bin,5.883365504381232e-07,7.314251032034787e-07,4.274654442439625e-06
10008,0010008.bin,2.7190279842996883e-07,2.4434359704414503e-06,2.657607349163618e-06
10009,0010009.bin,9.040771790739415e-07,1.0809255907101371e-06,2.0769592917720198e-07
10010,0010010.bin,4.498348488661346e-06,6.779611649394476e-07,9.70594174386481e-07
10011,0010011.bin,2.79508161202492e-07,3.3026336862194014e-06,2.8845823404833418e-05
10012,0010012.bin,2.319668927393549e-06,1.941578127060825e-05,2.4383130906977847e-05
10013,0010013.bin,1.1640948633174191e-06,2.0944142290170654e-07,1.4247607847981178e-06
10014,0010014.bin,1.819511542252942e-06,4.571848376249158e-06,8.630853626821395e-05
10015,0010015.bin,2.4622283270349527e-07,4.5978607898061055e-07,4.868002491343801e-06
10016,0010016.bin,2.3266392134656828e-06,1.5180932147174762e-07,1.1143897550115174e-05
10017,0010017.bin,7.358260910891021e-06,5.180814322624351e-06,1.9105462625947324e-06
10018,0010018.bin,3.7733519286419153e-06,4.4242117224309483e-07,1.2839515731049697e-06
10019,0010019.bin,3.0477122980864037e-06,1.7311299136299435e-07,1.1675971076974768e-05
10020,0010020.bin,1.765294735190269e-05,1.7254399988883986e-07,8.269145678840263e-05
10021,0010021.bin,5.3518374953794304e-06,2.0449924068057435e-05,2.6299214749665836e-07
10022,0010022.bin,1.5213377739426837e-05,2.3480299875980974e-06,2.9440885261183236e-05
10023,0010023.bin,7.5864424637787895e-06,3.0799875518956406e-07,1.0201973415498659e-05
10024,0010024.bin,2.8853473727360544e-07,1.1313020896886663e-07,8.413492190447831e-06
10025,0010025.bin,2.543182091916314e-06,3.0397145039968955e-07,9.734680795491131e-05
10026,0010026.bin,4.888432636937465e-06,3.426416525335673e-05,1.2909035981512444e-06
10027,0010027.bin,4.5213867469919074e-07,8.04470755564429e-06,1.0203014815775258e-05
10028,0010028.bin,9.354936583850198e-07,4.423075670608394e-07,2.907159774760546e-07
10029,0010029.bin,3.4960752228537183e-07,1.9080090962735113e-06,1.7007170102512525e-05
10030,0010030.bin,6.242439893712201e-06,8.359466206823604e-07,1.6706498994316433e-05
10031,0010031.bin,1.1431425474968604e-06,9.722621435128864e-05,1.505808111447702e-05
10032,0010032.bin,1.0312506431127815e-07,1.3047521068460141e-05,1.6791900395963994e-06
10033,0010033.bin,4.577927391105308e-06,4.7456744845163686e-07,9.378437359252964e-06
10034,0010034.bin,3.2941243175444185e-06,1.6340722559510654e-05,2.610241908659242e-05
10035,0010035.bin,2.0719550342506514e-05,6.178990877686328e-06,3.168135239777473e-07
10036,0010036.bin,9.471280785043205e-07,3.6331923716751176e-06,6.600683209280439e-05
10037,0010037.bin,2.3860461354804407e-07,1.7130932128562314e-06,1.86079597758887e-06
10038,0010038.bin,1.8937074208495444e-07,8.656293526434671e-06,6.161845409492389e-05
10039,0010039.bin,5.343539447714875e-07,2.1471893828177885e-06,4.614051043789959e-07
10040,0010040.bin,1.3847462623773636e-05,1.051257661160341e-06,1.6202151700338842e-06
10041,0010041.bin,4.439893119828319e-05,9.317142008095969e-07,1.6945897091281344e-05
10042,0010042.bin,1.2025623186742296e-06,1.4206844440929012e-06,5.478082104202594e-07
10043,0010043.bin,1.7917409853921188e-07,9.293294522612469e-07,1.928371052119387e-06
10044,0010044.bin,3.9674475086781883e-07,2.6589834065844888e-06,1.039621606625812e-05
10045,0010045.bin,6.693190550705221e-07,8.859306955628295e-06,1.1395529051915042e-07
10046,0010046.bin,8.663131827559111e-07,2.5275115769932126e-06,4.802938804160526e-06
10047,0010047.bin,2.729120060696367e-06,5.967888403335243e-07,3.0025474944929107e-05
10048,0010048.bin,8.055381437461989e-06,2.782728033559732e-06,6.750931819160302e-07
10049,0010049.bin,1.0483993776333061e-07,1.2455058816475006e-05,2.1867344633341e-06
10050,0010050.bin,3.649453649411209e-07,4.416625253731892e-06,2.57698638438145e-07
10051,0010051.bin,1.2170739197607342e-06,9.433179551081345e-05,1.7950450926980874e-05
10052,0010052.bin,2.41850707641711e-06,2.799777276996467e-06,2.4781956759476748e-06
10053,0010053.bin,3.03224774971908e-06,9.35954641515678e-06,1.6342396115295374e-05
10054,0010054.bin,1.424369651674354e-05,4.8166824674918183e-05,2.0372097451460397e-07
10055,0010055.bin,6.465369704094954e-06,5.903020581235712e-06,6.566455882711443e-05
10056,0010056.bin,6.88525222772445e-05,7.4167034938792e-05,4.527596818542538e-06
10057,0010057.bin,1.5580715757807778e-07,1.0663181789583125e-06,7.874602455729616e-05
10058,0010058.bin,4.820290522842583e-07,1.1582094522935803e-06,1.2039749232298377e-05
10059,0010059.bin,8.153023991868997e-07,6.568682459974044e-07,2.218756637333958e-06
10060,0010060.bin,2.5543768825495358e-06,3.9526655299189936e-06,1.3036820863671645e-07
10061,0010061.bin,7.538323621513682e-06,1.960010560854688e-06,8.976482158985885e-05
10062,0010062.bin,2.0123522973619245e-06,8.41048497226148e-06,1.5299026712445041e-06
10063,0010063.bin,3.959346623029945e-07,4.211032788224874e-05,8.471778392847894e-05
10064,0010064.bin,6.69446138966388e-05,5.994075689616201e-05,8.136919557339758e-07
10065,0010065.bin,3.5899035604446254e-05,4.867462392084011e-07,3.27373562928168e-05
10066,0010066.bin,1.1746480108577753e-06,2.0234390028564136e-07,1.2939717155556579e-06
10067,0010067.bin,1.1105738433052714e-06,1.2191626598601534e-06,9.727785988957002e-07
10068,0010068.bin,1.03802236888988e-07,2.1529051143692288e-07,5.98754840069591e-06
10069,0010069.bin,8.744057764899959e-07,6.517878487046575e-06,1.3718580857950421e-06
10070,0010070.bin,4.910989948324443e-05,6.632431123149425e-05,6.02491921170967e-07
10071,0010071.bin,4.0909103168374125e-07,5.184892424787838e-05,2.154349911427847e-06
10072,0010072.bin,4.114565089723975e-05,1.9509121256256648e-06,1.3679898779353098e-05
10073,0010073.bin,7.207443225591081e-05,1.0845420333841569e-05,5.939014713612213e-05
10074,0010074.bin,1.2365031171989395e-07,4.374244367997399e-07,2.3396051961110596e-05
10075,0010075.bin,6.769588572257858e-06,3.0818917627221596e-06,2.1918777638587142e-07
10076,0010076.bin,2.239220158636949e-05,5.615777330181851e-06,2.8338347826375018e-05
10077,0010077.bin,2.0335882621540164e-07,7.989907219328308e-05,1.58857566175659e-05
10078,0010078.bin,9.474854876791542e-05,1.1714989995908092e-05,1.1690391673359e-05
10079,0010079.bin,9.562308863881455e-07,1.061291240938354e-06,2.215344379080799e-05
10080,0010080.bin,3.850378485917438e-05,2.432702845945049e-06,3.130501470499963e-07
10081,0010081.bin,4.145742637236027e-07,1.0941309422827173e-05,1.7019505062171972e-06
10082,0010082.bin,1.9083454118509033e-07,5.313566424667842e-07,1.7551592369231665e-06
10083,0010083.bin,2.045659773400851e-06,2.7313326266272465e-07,1.8604712277214762e-05
10084,0010084.bin,6.5521894898161976e-06,1.2816611277250817e-06,1.3541584270436457e-06
10085,0010085.bin,4.321913943109763e-06,8.121848605496925e-06,7.095477641449181e-06
10086,0010086.bin,1.3511024240756057e-07,2.502411232930886e-05,4.120391357330179e-07
10087,0010087.bin,1.28125451038503e-05,6.268786875920926e-06,2.4408661169007356e-07
10088,0010088.bin,1.629314373371517e-07,5.230431217769581e-07,3.477275338861198e-05
10089,0010089.bin,2.4359328800997695e-05,1.9035533317815335e-07,6.543820211998329e-07
10090,0010090.bin,4.3862734272978453e-05,8.419225147761336e-06,1.5812107912439045e-07
10091,0010091.bin,6.035134773628351e-05,2.246666466417331e-06,2.514054317083319e-05
10092,0010092.bin,1.5092130196788014e-06,9.393974612113476e-05,1.1035435150275533e-07
10093,0010093.bin,1.3069998781665404e-07,9.237406018404542e-06,2.9843921435900272e-06
10094,0010094.bin,4.5130234524866646e-05,1.1539106071937833e-06,8.253842968043957e-06
10095,0010095.bin,1.584901836199419e-07,2.815670549849764e-06,8.562594729554718e-07
10096,0010096.bin,9.81112985079605e-07,1.2095666331632988e-05,3.4647987135689797e-06
10097,0010097.bin,1.0448146860003488e-07,3.119113741276145e-06,5.826017317532273e-07
10098,0010098.bin,1.5952854067875263e-05,1.2195163859265896e-07,4.730519099112901e-07
10099,0010099.bin,8.477662231896111e-07,1.6139855285044072e-06,2.950001373224524e-07
10100,0010100.bin,4.6636780311498954e-05,8.590894472268622e-05,2.832216569425746e-07
10101,0010101.bin,1.757341969663341e-05,5.145719184346002e-07,7.901468315682408e-05
10102,0010102.bin,1.1091497263757961e-05,7.563699233880364e-05,6.67369411510134e-06
10103,0010103.bin,8.87667107196311e-07,4.523460040548172e-06,1.7442102868674763e-07
10104,0010104.bin,7.657743444453379e-06,2.2716696948011748e-06,8.60951582299576e-07
10105,0010105.bin,1.6750142440096042e-07,3.6422286833328285e-06,4.28641436148447e-06
10106,0010106.bin,2.884267623499996e-07,4.5285132512804126e-05,1.5609648717879606e-06
10107,0010107.bin,1.1560477663321574e-07,1.5708665080919593e-06,1.124269166226256e-06
10108,0010108.bin,7.033234396075776e-06,1.5372717166950083e-06,5.272381247214756e-07
10109,0010109.bin,7.043866688238638e-06,4.128990572680471e-05,2.734810887622893e-06
10110,0010110.bin,1.568001661583308e-06,2.084193584056788e-06,2.60423002365199e-06
10111,0010111.bin,7.597739439845155e-05,7.46693428874065e-07,1.1552285532567798e-05
10112,0010112.bin,2.023554011396733e-07,1.2410033730397463e-06,1.4298859865335895e-07
10113,0010113.bin,9.75287716420078e-06,1.4973503159981276e-05,3.119145379311065e-05
10114,0010114.bin,1.2906853903654632e-07,6.297993082115942e-07,2.7623432813537536e-06
10115,0010115.bin,5.724312890341867e-06,2.2436457312934137e-05,3.98143346143685e-06
10116,0010116.bin,3.21475327928007e-05,6.126386579373104e-07,1.7437062652797033e-06
10117,0010117.bin,1.850273261991169e-06,1.1963397604821003e-06,6.777330547487478e-07
10118,0010118.bin,1.0256994787699875e-06,4.077124006950842e-06,4.693092485187929e-06
10119,0010119.bin,3.537071368688055e-05,2.2831101386235296e-05,5.987350197653546e-05
10120,0010120.bin,5.3767933235058407e-05,1.8026154916770973e-06,1.6319226165142105e-06
10121,0010121.bin,6.804908996363806e-06,3.079094931733632e-05,5.502362900525801e-07
10122,0010122.bin,2.4625231843220117e-05,2.806358758366866e-07,2.6643634634054675e-06
10123,0010123.bin,1.328664080772446e-06,5.3553865230212e-06,4.0329566558017934e-05
10124,0010124.bin,1.9924384399098627e-07,9.23986840472304e-05,2.3204865920779518e-05
10125,0010125.bin,9.010243952553968e-07,4.986135705533271e-06,1.7012874566030014e-05
10126,0010126.bin,8.261812235357801e-07,1.4027679482764767e-07,1.431873237995068e-06
10127,0010127.bin,4.78954809968639e-07,4.510831983344692e-07,1.1922879024761502e-07
10128,0010128.bin,4.416388681172467e-06,3.636735663272713e-07,1.6342499032340213e-06
10129,0010129.bin,9.840852490724643e-06,1.928614034702539e-06,1.3485116281129753e-06
10130,0010130.bin,4.331238842236297e-05,2.152594328873257e-05,6.351613122629837e-07
10131,0010131.bin,2.6047155630481694e-05,2.012872682788903e-05,1.660872168918255e-06
10132,0010132.bin,6.306996979900384e-05,9.66291404608732e-06,1.4474012443962502e-05
10133,0010133.bin,5.910030085769172e-05,4.905517997567236e-06,2.6793267396957614e-06
10134,0010134.bin,3.216238355378957e-07,1.05904477690296e-07,1.0893429661499665e-07
10135,0010135.bin,1.1206442592764553e-06,4.020976267771763e-05,6.457506047178568e-05
10136,0010136.bin,9.051156962328367e-06,6.22616581943637e-05,1.256548200328374e-05
10137,0010137.bin,1.057174812625371e-06,9.518253980368012e-05,3.2838991625607724e-05
10138,0010138.bin,1.7438987105933505e-06,8.748608677318161e-05,5.004795708391786e-07
10139,0010139.bin,2.7646201122662654e-07,1.2351940652153735e-05,1.6361339137313137e-05
10140,0010140.bin,2.3562732651976624e-06,1.0982732259140277e-05,1.952743659474829e-07
10141,0010141.bin,1.0118801359769162e-06,6.37522744997721e-05,3.69141084648382e-06
10142,0010142.bin,6.234522614099727e-05,4.1130113812282355e-06,1.0520741627727203e-06
10143,0010143.bin,1.1473336679856071e-07,2.7172118506439186e-05,2.3990487464119543e-06
10144,0010144.bin,2.360173995172813e-06,2.1824090275451905e-06,8.489396015016513e-07
10145,0010145.bin,3.1975281682025305e-05,1.2904997890781074e-05,6.3502719490688305e-06
10146,0010146.bin,9.034149756449036e-05,3.2703568169964244e-07,7.564134346711502e-07
10147,0010147.bin,3.232420631816376e-05,5.345285305313671e-07,8.232343083780288e-06
10148,0010148.bin,7.742885663754212e-07,7.239026528687512e-07,2.728225669846578e-07
10149,0010149.bin,7.089509095904373e-07,3.8931103761506864e-05,2.2881058153089168e-07
10150,0010150.bin,1.712430019007769e-06,2.9059298318011723e-05,2.599793711579405e-07
10151,0010151.bin,5.608432058428864e-07,5.417185089609098e-06,2.994314289967882e-07
10152,0010152.bin,1.1245210270533256e-07,5.073648258930629e-07,8.10476954796257e-06
10153,0010153.bin,1.5202304974870008e-07,5.528452082758353e-06,6.915774435025693e-06
10154,0010154.bin,9.765550877064464e-07,2.6061219807905547e-05,1.4224200694602157e-05
10155,0010155.bin,4.0045355826379057e-05,1.1269749954189616e-07,9.56795989701267e-05
10156,0010156.bin,1.2911437254461343e-05,2.0070047529715293e-06,2.163825163431532e-07
10157,0010157.bin,6.243539471249362e-07,8.154416746328558e-06,5.840643133609419e-05
10158,0010158.bin,1.7011341619323432e-07,6.868046664469579e-06,3.378688545608807e-05
10159,0010159.bin,2.3360513256172823e-05,1.0252901753322623e-05,1.2663821975220756e-07
10160,0010160.bin,1.99871660327595e-06,2.78441558639551e-05,1.7547010146092121e-06
10161,0010161.bin,6.016835704950588e-05,8.448648686377108e-06,5.314877164676724e-06
10162,0010162.bin,7.819808585107542e-05,5.918684831726359e-06,1.641556122361173e-05
10163,0010163.bin,4.0218312425671316e-06,4.792598032161948e-06,7.141957739352519e-06
10164,0010164.bin,1.481776713304716e-07,1.4083292756073924e-05,4.3942319823539766e-07
10165,0010165.bin,7.068727958108304e-07,1.6658389122473082e-07,1.4399118097652399e-05
10166,0010166.bin,5.8588188345448086e-05,4.310543552872091e-05,3.207760512066105e-05
10167,0010167.bin,1.6849373908993043e-05,1.6467952195215686e-07,2.6514690558383324e-05
10168,0010168.bin,2.461695784617617e-06,3.754382702831329e-05,5.9538236505573967e-05
10169,0010169.bin,7.34375489332045e-05,4.638112173589462e-06,4.789490715251274e-06
10170,0010170.bin,3.577272981576226e-05,3.85137845456723e-06,1.376515064890288e-06
10171,0010171.bin,6.585277975866584e-07,4.768048215582624e-07,6.275871487072571e-06
10172,0010172.bin,1.084538997141999e-06,4.748413936896545e-05,4.436159144725556e-05
10173,0010173.bin,1.0848832776093472e-06,4.359987875325473e-06,5.975729035189672e-07
10174,0010174.bin,1.3262230581220174e-07,7.756454603034446e-07,9.079576373670932e-05
10175,0010175.bin,5.241730846941019e-07,9.671579161370997e-05,1.5816935689274714e-06
10176,0010176.bin,3.1204032541784834e-06,7.056896879352011e-07,5.180404107126345e-05
10177,0010177.bin,3.848704583521964e-06,1.7922756496476823e-07,5.946548416087254e-06
10178,0010178.bin,1.3863022488427374e-07,1.3233144828008097e-05,1.0097571989168151e-07
10179,0010179.bin,3.61503441149101e-07,3.3599687089977316e-05,1.1176248489805128e-07
10180,0010180.bin,2.4721267957561422e-05,2.2896421813263618e-05,5.946930934822169e-06
10181,0010181.bin,3.678932453599886e-07,2.847294075515635e-07,4.533966186222021e-05
10182,0010182.bin,8.31499504230816e-05,2.0103637227213348e-07,5.660736336821353e-07
10183,0010183.bin,1.8823582243966236e-05,1.8355462265666413e-07,6.560107007881725e-07
10184,0010184.bin,9.066132907584158e-06,1.4291930442296988e-06,3.7717927140977502e-06
10185,0010185.bin,3.631489371531073e-05,5.407044488344111e-06,5.388799517010356e-06
10186,0010186.bin,8.4388354035243e-07,8.99247080113693e-06,1.1404360490369961e-05
10187,0010187.bin,6.326416568150914e-05,2.817875636389078e-06,1.651138934275555e-06
10188,0010188.bin,4.2215690883280557e-07,7.089364651739978e-06,8.802279839051527e-07
10189,0010189.bin,2.9789413971405294e-05,2.2806427556953443e-05,3.0140795357355326e-06
10190,0010190.bin,2.172220634799252e-05,2.4165005896325024e-05,2.9409384697536524e-06
10191,0010191.bin,6.686705796991129e-07,1.0949494104641592e-05,3.989704530152774e-05
10192,0010192.bin,3.7156644902578016e-07,8.928635560227224e-06,6.428690412021068e-05
10193,0010193.bin,1.7331940071087803e-07,2.1502097303260557e-07,3.632254988125913e-07
10194,0010194.bin,3.8388621695142173e-07,1.181040463038897e-05,2.1821686793977455e-06
10195,0010195.bin,1.8192694091168721e-06,1.4058911199375948e-06,1.636540645489351e-07
10196,0010196.bin,2.011852895824027e-06,3.6152381216433417e-06,1.330485211931731e-07
10197,0010197.bin,2.1752399397366362e-07,2.2934904345738246e-07,8.255872614291222e-05
10198,0010198.bin,1.6271718474129014e-05,7.169332094164313e-05,1.9451581581241835e-05
10199,0010199.bin,2.9594335772805874e-06,1.378412756440412e-06,4.948793332464983e-05
10200,0010200.bin,1.806871371868767e-05,2.728845966611335e-07,2.926284047485742e-05
10201,0010201.bin,1.8503398048378037e-06,1.5959984055868115e-07,6.750842602272897e-07
10202,0010202.bin,2.4575727384041474e-06,1.307276666874922e-06,4.4107854762642226e-07
10203,0010203.bin,1.2144883648776628e-07,1.5935425756166097e-07,1.8528282371517622e-06
10204,0010204.bin,5.6397853282894946e-05,2.7896721716257144e-06,8.926466648912704e-07
10205,0010205.bin,1.3722173098433277e-05,5.217864214786469e-05,3.2486755723955675e-07
10206,0010206.bin,2.0646403820896718e-07,1.719642350093588e-07,1.6891301967951711e-06
10207,0010207.bin,1.9753734148316167e-05,1.2553760049069625e-05,2.4022447625794868e-05
10208,0010208.bin,6.192011491744298e-07,1.6620019872436973e-06,3.2712399013722785e-06
10209,0010209.bin,3.137914095990208e-07,3.843538294873349e-06,3.4729699589043505e-06
10210,0010210.bin,2.5047563920361615e-07,2.6568383714950256e-07,4.964777555327431e-07
10211,0010211.bin,5.723686076746276e-06,6.515536186102597e-07,3.769832753765798e-07
10212,0010212.bin,1.9721690097468556e-05,1.6597326721663684e-06,2.558470215140551e-06
10213,0010213.bin,9.520259053230896e-07,4.781043324291832e-07,9.622914624900016e-07
10214,0010214.bin,1.0095606097625287e-05,2.070546533857728e-06,1.8374417780589845e-07
10215,0010215.bin,9.731230462571006e-06,6.341312067911679e-05,1.8432287745225274e-06
10216,0010216.bin,9.930338477029416e-06,2.311433856738815e-05,5.744596553970921e-05
10217,0010217.bin,2.8579799776933955e-05,2.251963051951738e-05,6.682772061101445e-06
10218,0010218.bin,1.7436354446714207e-06,2.2512472498915306e-07,1.3005753638087215e-07
10219,0010219.bin,3.0930281939377854e-05,3.146063988576694e-07,3.849540262942758e-06
10220,0010220.bin,2.672134596500136e-05,4.485605712598741e-07,1.215355661406679e-05
10221,0010221.bin,4.5278889745081475e-07,2.2088169665158624e-05,1.2338366777133345e-07
10222,0010222.bin,8.737640072228193e-05,2.3606897142031658e-05,6.454156584577041e-07
10223,0010223.bin,1.0127846243949941e-05,5.76025884320827e-07,4.527927309860212e-07
10224,0010224.bin,8.373676504972397e-07,1.5751088127321072e-07,8.376792452610259e-05
10225,0010225.bin,1.2285987429964007e-07,7.882948469309808e-05,3.285195091956412e-05
10226,0010226.bin,3.503018435235115e-06,1.0374783328608891e-05,2.677211620725215e-07
10227,0010227.bin,1.1236356177302229e-07,6.635323122740195e-07,2.479766257428461e-06
10228,0010228.bin,2.0880577096040314e-05,4.864654107264273e-05,1.1990173930151949e-06
10229,0010229.bin,9.887153940762515e-07,3.40734199142141e-05,4.004952585704024e-05
10230,0010230.bin,5.713659284017565e-05,6.931095681831602e-06,6.538258010687766e-06
10231,0010231.bin,2.009592440056036e-06,1.5890533779158732e-07,3.4635634239274945e-06
10232,0010232.bin,7.631837552536819e-07,1.2100559802386885e-07,1.923492097213953e-06
10233,0010233.bin,1.69334300604124e-05,1.153737944651237e-06,8.58820717706732e-05
10234,0010234.bin,4.84649785184326e-06,8.068916638762162e-07,2.408924599255419e-05
10235,0010235.bin,8.701651520849117e-07,5.065462587096354e-05,8.271705622461713e-05
10236,0010236.bin,1.2791841805866654e-07,3.486916794934422e-05,1.1081052516146968e-06
10237,0010237.bin,1.7545326289340608e-06,2.695230124858778e-07,4.942442843737873e-06
10238,0010238.bin,3.421486394203087e-06,5.727145315601129e-07,5.058012755179022e-06
10239,0010239.bin,4.040266913658079e-07,3.120940987953925e-05,4.0015916260550254e-07
10240,0010240.bin,2.2766154781702293e-07,5.44248801609479e-07,1.6760311716847266e-05
10241,0010241.bin,1.2939634121330315e-06,9.384952633112567e-07,9.564198748969138e-05
10242,0010242.bin,7.663793100319873e-07,2.2755809878788209e-07,9.570549428412536e-06
10243,0010243.bin,1.7152748527803466e-06,9.443891284301466e-05,5.813229171523283e-06
10244,0010244.bin,1.6700481771161284e-07,3.8592741598510287e-07,3.986753014388231e-06
10245,0010245.bin,2.0923893762970266e-06,1.237563720738882e-07,1.0547239994064292e-05
10246,0010246.bin,1.9761340407690218e-05,2.7424342324707664e-06,2.296561829282783e-06
10247,0010247.bin,2.927400564346794e-05,1.6263371132695833e-07,4.732136462189316e-05
10248,0010248.bin,9.435933404392614e-06,1.976819218165655e-05,4.2179958331990834e-05
10249,0010249.bin,8.902642890576708e-07,4.912778508122559e-05,3.314261871453373e-05
10250,0010250.bin,7.291189451754859e-07,6.743525358267043e-05,2.4606965234595217e-07
10251,0010251.bin,1.990591218881428e-07,1.651309146321758e-07,1.5466831227060602e-07
10252,0010252.bin,3.461533840389533e-05,8.653009499087935e-06,4.5792674254757616e-07
10253,0010253.bin,9.338126614398063e-05,5.805254159871959e-07,4.918445428002037e-07
